profile_id,counter_id,name,direction,display_name,x_coord,y_coord,lat,lon,coordinates,file
Z048_Heimplatz,Z048,Rämistrasse (Stadelhoferstrasse),Heimplatz,Z048 - Rämistrasse (Stadelhoferstrasse) (Heimplatz),2683669.44,1246937.44,47.36796655903057,8.546355072694055,"[47.36796655903057,8.546355072694055]",data/prepared/profiles/Z048_Heimplatz.csv
Z049_Bahnhof,Z049,Bahnhofbrücke,Bahnhof,Z049 - Bahnhofbrücke (Bahnhof),2683341.26,1247938.79,47.37701365647778,8.542197182245275,"[47.37701365647778,8.542197182245275]",data/prepared/profiles/Z049_Bahnhof.csv
Z049_Central,Z049,Bahnhofbrücke,Central,Z049 - Bahnhofbrücke (Central),2683409.33,1247916.89,47.37680808858805,8.543094337992263,"[47.37680808858805,8.543094337992263]",data/prepared/profiles/Z049_Central.csv
Z050_Altstetten,Z050,Europabrücke (Max Högger- und Würzgrabenstrasse),Altstetten,Z050 - Europabrücke (Max Högger- und Würzgrabenstrasse) (Altstetten),2679589.59,1249680.65,47.393142768431844,8.492834997891135,"[47.393142768431844,8.492834997891135]",data/prepared/profiles/Z050_Altstetten.csv
Z050_Höngg,Z050,Europabrücke (Max Högger- und Würzgrabenstrasse),Höngg,Z050 - Europabrücke (Max Högger- und Würzgrabenstrasse) (Höngg),2679597.69,1249679.24,47.39312910903473,8.49294202326319,"[47.39312910903473,8.49294202326319]",data/prepared/profiles/Z050_Höngg.csv
Z051_Affoltern,Z051,Seebacherstrasse (Binzmühlestrasse),Affoltern,Z051 - Seebacherstrasse (Binzmühlestrasse) (Affoltern),2681644.06,1252105.94,47.41470274453062,8.520487091879131,"[47.41470274453062,8.520487091879131]",data/prepared/profiles/Z051_Affoltern.csv
Z051_Seebach,Z051,Seebacherstrasse (Binzmühlestrasse),Seebach,Z051 - Seebacherstrasse (Binzmühlestrasse) (Seebach),2681647.71,1252103.54,47.41468070805047,8.520535013338407,"[47.41468070805047,8.520535013338407]",data/prepared/profiles/Z051_Seebach.csv
Z052_Hardbrücke,Z052,Hirschwiesentunnel,Hardbrücke,Z052 - Hirschwiesentunnel (Hardbrücke),2682982.87,1250316.11,47.39843892942238,8.537893096254667,"[47.39843892942238,8.537893096254667]",data/prepared/profiles/Z052_Hardbrücke.csv
Z052_Winterthur,Z052,Hirschwiesentunnel,Winterthur,Z052 - Hirschwiesentunnel (Winterthur),2682984.46,1250310.11,47.398384769254974,8.537913042755346,"[47.398384769254974,8.537913042755346]",data/prepared/profiles/Z052_Winterthur.csv
Z053_Autobahn,Z053,Birchstrasse (Eichraintunnel),Autobahn,Z053 - Birchstrasse (Eichraintunnel) (Autobahn),2683601.774,1253567.667,47.42760273254681,8.546698776319129,"[47.42760273254681,8.546698776319129]",data/prepared/profiles/Z053_Autobahn.csv
Z053_Glatttalstrasse,Z053,Birchstrasse (Eichraintunnel),Glatttalstrasse,Z053 - Birchstrasse (Eichraintunnel) (Glatttalstrasse),2683567.367,1253559.362,47.42753241272731,8.546241246093356,"[47.42753241272731,8.546241246093356]",data/prepared/profiles/Z053_Glatttalstrasse.csv
Z054_Heimplatz,Z054,Rämistrasse (Kantonsschul- und Zürichbergstrasse),Heimplatz,Z054 - Rämistrasse (Kantonsschul- und Zürichbergstrasse) (Heimplatz),2683969.38,1247478.98,47.37279867615613,8.550427130311189,"[47.37279867615613,8.550427130311189]",data/prepared/profiles/Z054_Heimplatz.csv
Z054_Universität,Z054,Rämistrasse (Kantonsschul- und Zürichbergstrasse),Universität,Z054 - Rämistrasse (Kantonsschul- und Zürichbergstrasse) (Universität),2683959.68,1247473.33,47.37274909967517,8.550297654309382,"[47.37274909967517,8.550297654309382]",data/prepared/profiles/Z054_Universität.csv
Z055_Hegibachplatz,Z055,Höschgasse (Zollikerstrasse),Hegibachplatz,Z055 - Höschgasse (Zollikerstrasse) (Hegibachplatz),2684538.56,1245994.09,47.35937174432792,8.557682015914647,"[47.35937174432792,8.557682015914647]",data/prepared/profiles/Z055_Hegibachplatz.csv
Z055_See,Z055,Höschgasse (Zollikerstrasse),See,Z055 - Höschgasse (Zollikerstrasse) (See),2684533.15,1245997.77,47.359405533846534,8.557611106793026,"[47.359405533846534,8.557611106793026]",data/prepared/profiles/Z055_See.csv
Z056_Zollikon,Z056,Zollikerstrasse (Höschgasse),Zollikon,Z056 - Zollikerstrasse (Höschgasse) (Zollikon),2684570.33,1245963.48,47.3590923812794,8.558096725619858,"[47.3590923812794,8.558096725619858]",data/prepared/profiles/Z056_Zollikon.csv
Z056_einwärts,Z056,Zollikerstrasse (Höschgasse),einwärts,Z056 - Zollikerstrasse (Höschgasse) (einwärts),2684575.79,1245967.47,47.35912756428337,8.55816974420174,"[47.35912756428337,8.55816974420174]",data/prepared/profiles/Z056_einwärts.csv
Z057_See,Z057,Stockerstrasse (Dreikönigstrasse),See,Z057 - Stockerstrasse (Dreikönigstrasse) (See),2682812.4,1246821.41,47.36703130913556,8.534988435783523,"[47.36703130913556,8.534988435783523]",data/prepared/profiles/Z057_See.csv
Z057_Stauffacherplatz,Z057,Stockerstrasse (Dreikönigstrasse),Stauffacherplatz,Z057 - Stockerstrasse (Dreikönigstrasse) (Stauffacherplatz),2682816.79,1246823.7,47.36705135236253,8.535046971519535,"[47.36705135236253,8.535046971519535]",data/prepared/profiles/Z057_Stauffacherplatz.csv
Z058_Hauptbahnhof,Z058,Stampfenbachstrasse (Wasserwerkstrasse),Hauptbahnhof,Z058 - Stampfenbachstrasse (Wasserwerkstrasse) (Hauptbahnhof),2683370.8,1248325.77,47.38049016749406,8.542660377001537,"[47.38049016749406,8.542660377001537]",data/prepared/profiles/Z058_Hauptbahnhof.csv
Z058_Schaffhauserplatz,Z058,Stampfenbachstrasse (Wasserwerkstrasse),Schaffhauserplatz,Z058 - Stampfenbachstrasse (Wasserwerkstrasse) (Schaffhauserplatz),2683379.96,1248329.67,47.3805240824023,8.542782388658894,"[47.3805240824023,8.542782388658894]",data/prepared/profiles/Z058_Schaffhauserplatz.csv
Z059_Central,Z059,Neumühlequai (Sanität),Central,Z059 - Neumühlequai (Sanität) (Central),2683200.49,1248492.25,47.38200890913023,8.540436301327434,"[47.38200890913023,8.540436301327434]",data/prepared/profiles/Z059_Central.csv
Z059_Milchbucktunnel,Z059,Neumühlequai (Sanität),Milchbucktunnel,Z059 - Neumühlequai (Sanität) (Milchbucktunnel),2683238.97,1248431.3,47.381455904064104,8.54093448149524,"[47.381455904064104,8.54093448149524]",data/prepared/profiles/Z059_Milchbucktunnel.csv
Z061_Hohlstrasse,Z061,Duttweiler Brücke,Hohlstrasse,Z061 - Duttweiler Brücke (Hohlstrasse),2681022.02,1249303.64,47.38957755009626,8.511737732884527,"[47.38957755009626,8.511737732884527]",data/prepared/profiles/Z061_Hohlstrasse.csv
Z061_Pfingstweidstrasse,Z061,Duttweiler Brücke,Pfingstweidstrasse,Z061 - Duttweiler Brücke (Pfingstweidstrasse),2681041.14,1249300.71,47.38954884764983,8.511990409303692,"[47.38954884764983,8.511990409303692]",data/prepared/profiles/Z061_Pfingstweidstrasse.csv
Z062_Allmend,Z062,Brunaustrasse (Rieterstrasse),Allmend,Z062 - Brunaustrasse (Rieterstrasse) (Allmend),2682141.89,1245399.4,47.354326475873975,8.5258517991825,"[47.354326475873975,8.5258517991825]",data/prepared/profiles/Z062_Allmend.csv
Z062_Enge,Z062,Brunaustrasse (Rieterstrasse),Enge,Z062 - Brunaustrasse (Rieterstrasse) (Enge),2682150.75,1245401.35,47.35434290898582,8.525969412334401,"[47.35434290898582,8.525969412334401]",data/prepared/profiles/Z062_Enge.csv
Z063_Albisriederplatz,Z063,Albisriederstrasse (Hubertus),Albisriederplatz,Z063 - Albisriederstrasse (Hubertus) (Albisriederplatz),2680119.19,1247929.69,47.37733147658815,8.499535478505594,"[47.37733147658815,8.499535478505594]",data/prepared/profiles/Z063_Albisriederplatz.csv
Z063_Hubertus,Z063,Albisriederstrasse (Hubertus),Hubertus,Z063 - Albisriederstrasse (Hubertus) (Hubertus),2680111.39,1247945.02,47.3774702941806,8.499434950111368,"[47.3774702941806,8.499434950111368]",data/prepared/profiles/Z063_Hubertus.csv
Z064_Birmensdorferstrasse,Z064,Gutstrasse (Hubertus),Birmensdorferstrasse,Z064 - Gutstrasse (Hubertus) (Birmensdorferstrasse),2680149.561,1247829.965,47.376430913531586,8.499919733821812,"[47.376430913531586,8.499919733821812]",data/prepared/profiles/Z064_Birmensdorferstrasse.csv
Z064_Hubertus,Z064,Gutstrasse (Hubertus),Hubertus,Z064 - Gutstrasse (Hubertus) (Hubertus),2680149.109,1247840.135,47.376522431673855,8.499915570538995,"[47.376522431673855,8.499915570538995]",data/prepared/profiles/Z064_Hubertus.csv
Z065_auswärts,Z065,Hardturmstrasse (Fischerweg),auswärts,Z065 - Hardturmstrasse (Fischerweg) (auswärts),2681559.27,1249548.02,47.39170905109492,8.518897109793633,"[47.39170905109492,8.518897109793633]",data/prepared/profiles/Z065_auswärts.csv
Z065_einwärts,Z065,Hardturmstrasse (Fischerweg),einwärts,Z065 - Hardturmstrasse (Fischerweg) (einwärts),2681566.35,1249538.12,47.39161914024379,8.51898906908272,"[47.39161914024379,8.51898906908272]",data/prepared/profiles/Z065_einwärts.csv
Z066_Helvetiaplatz,Z066,Stauffacherstrasse (Feldstrasse),Helvetiaplatz,Z066 - Stauffacherstrasse (Feldstrasse) (Helvetiaplatz),2681813.28,1247994.07,47.377702304772555,8.521976974651158,"[47.377702304772555,8.521976974651158]",data/prepared/profiles/Z066_Helvetiaplatz.csv
Z066_Seebahnstrasse,Z066,Stauffacherstrasse (Feldstrasse),Seebahnstrasse,Z066 - Stauffacherstrasse (Feldstrasse) (Seebahnstrasse),2681828.48,1247992.53,47.377686567459335,8.52217794226699,"[47.377686567459335,8.52217794226699]",data/prepared/profiles/Z066_Seebahnstrasse.csv
Z067_A3 und Schimmelstrasse,Z067,Manessestrasse (Stauffacherquai),A3 und Schimmelstrasse,Z067 - Manessestrasse (Stauffacherquai) (A3 und Schimmelstrasse),2682225.55,1247066.11,47.36930547708145,8.527264999763277,"[47.36930547708145,8.527264999763277]",data/prepared/profiles/Z067_A3 und Schimmelstrasse.csv
Z068_Bahnhof Wiedikon,Z068,Schimmelstrasse (Werdstrasse),Bahnhof Wiedikon,Z068 - Schimmelstrasse (Werdstrasse) (Bahnhof Wiedikon),2682054.0,1247168.0,47.37024319765525,8.525012698125085,"[47.37024319765525,8.525012698125085]",data/prepared/profiles/Z068_Bahnhof Wiedikon.csv
Z068_Manessestrasse,Z068,Schimmelstrasse (Werdstrasse),Manessestrasse,Z068 - Schimmelstrasse (Werdstrasse) (Manessestrasse),2682050.28,1247164.9,47.37021578127958,8.524962883805927,"[47.37021578127958,8.524962883805927]",data/prepared/profiles/Z068_Manessestrasse.csv
Z069_Badenerstrasse,Z069,Seebahnstrasse (Stauffacherstrasse),Badenerstrasse,Z069 - Seebahnstrasse (Stauffacherstrasse) (Badenerstrasse),2681612.0,1248083.0,47.37852704850412,8.519328226892359,"[47.37852704850412,8.519328226892359]",data/prepared/profiles/Z069_Badenerstrasse.csv
Z069_Hohlstrasse,Z069,Seebahnstrasse (Stauffacherstrasse),Hohlstrasse,Z069 - Seebahnstrasse (Stauffacherstrasse) (Hohlstrasse),2681637.49,1248112.09,47.37878550851512,8.519671028153146,"[47.37878550851512,8.519671028153146]",data/prepared/profiles/Z069_Hohlstrasse.csv
Z070_Hardplatz,Z070,Hohlstrasse (Erismannstrasse),Hardplatz,Z070 - Hohlstrasse (Erismannstrasse) (Hardplatz),2681629.07,1248307.08,47.38054017249113,8.519595110234201,"[47.38054017249113,8.519595110234201]",data/prepared/profiles/Z070_Hardplatz.csv
Z070_Seebahnstrasse,Z070,Hohlstrasse (Erismannstrasse),Seebahnstrasse,Z070 - Hohlstrasse (Erismannstrasse) (Seebahnstrasse),2681629.46,1248290.46,47.380390654096914,8.519597242575475,"[47.380390654096914,8.519597242575475]",data/prepared/profiles/Z070_Seebahnstrasse.csv
Z071_Albisriederplatz,Z071,Badenerstrasse (Zypressenstrasse),Albisriederplatz,Z071 - Badenerstrasse (Zypressenstrasse) (Albisriederplatz),2681183.65,1247898.67,47.376922211415916,8.513623307969935,"[47.376922211415916,8.513623307969935]",data/prepared/profiles/Z071_Albisriederplatz.csv
Z071_Seebahnstrasse,Z071,Badenerstrasse (Zypressenstrasse),Seebahnstrasse,Z071 - Badenerstrasse (Zypressenstrasse) (Seebahnstrasse),2681175.41,1247887.5,47.37682277025372,8.513512185320067,"[47.37682277025372,8.513512185320067]",data/prepared/profiles/Z071_Seebahnstrasse.csv
Z072_auswärts,Z072,Manessestrasse (Weststrasse),auswärts,Z072 - Manessestrasse (Weststrasse) (auswärts),2682047.59,1247026.35,47.36897007960429,8.524901881687528,"[47.36897007960429,8.524901881687528]",data/prepared/profiles/Z072_auswärts.csv
Z072_einwärts,Z072,Manessestrasse (Weststrasse),einwärts,Z072 - Manessestrasse (Weststrasse) (einwärts),2682055.0,1247019.0,47.368903055450986,8.524998627443635,"[47.368903055450986,8.524998627443635]",data/prepared/profiles/Z072_einwärts.csv
Z073_See,Z073,Stauffacherbrücke,See,Z073 - Stauffacherbrücke (See),2682474.28,1247275.42,47.37115680332746,8.530596239868975,"[47.37115680332746,8.530596239868975]",data/prepared/profiles/Z073_See.csv
Z073_Stauffacher,Z073,Stauffacherbrücke,Stauffacher,Z073 - Stauffacherbrücke (Stauffacher),2682509.27,1247271.02,47.37111285231324,8.531058641560062,"[47.37111285231324,8.531058641560062]",data/prepared/profiles/Z073_Stauffacher.csv
Z074_Hauptbahnhof,Z074,Stauffacherquai (Stauffacherbrücke),Hauptbahnhof,Z074 - Stauffacherquai (Stauffacherbrücke) (Hauptbahnhof),2682467.01,1247308.4,47.37145431528711,8.530506071864163,"[47.37145431528711,8.530506071864163]",data/prepared/profiles/Z074_Hauptbahnhof.csv
Z075_See,Z075,Stauffacherstrasse (Stauffacherbrücke),See,Z075 - Stauffacherstrasse (Stauffacherbrücke) (See),2682475.72,1247274.81,47.371151137133154,8.53061519082687,"[47.371151137133154,8.53061519082687]",data/prepared/profiles/Z075_See.csv
Z075_Stauffacher,Z075,Stauffacherstrasse (Stauffacherbrücke),Stauffacher,Z075 - Stauffacherstrasse (Stauffacherbrücke) (Stauffacher),2682438.72,1247315.24,47.37151936981992,8.530132814144691,"[47.37151936981992,8.530132814144691]",data/prepared/profiles/Z075_Stauffacher.csv
Z076_auswärts,Z076,Pfingstweidstrasse (Sportweg),auswärts,Z076 - Pfingstweidstrasse (Sportweg) (auswärts),2680534.0,1249530.0,47.39167313281813,8.505315600321229,"[47.39167313281813,8.505315600321229]",data/prepared/profiles/Z076_auswärts.csv
Z076_einwärts,Z076,Pfingstweidstrasse (Sportweg),einwärts,Z076 - Pfingstweidstrasse (Sportweg) (einwärts),2680408.0,1249570.0,47.39204825997651,8.503654097423942,"[47.39204825997651,8.503654097423942]",data/prepared/profiles/Z076_einwärts.csv
Z077_Manessestrasse,Z077,Sihlhölzlibrücke (Ulmbergtunnel),Manessestrasse,Z077 - Sihlhölzlibrücke (Ulmbergtunnel) (Manessestrasse),2682331.58,1247014.38,47.36882701019932,8.528659109308855,"[47.36882701019932,8.528659109308855]",data/prepared/profiles/Z077_Manessestrasse.csv
Z078_auswärts,Z078,Birmensdorferstrasse (Wasserschöpfi),auswärts,Z078 - Birmensdorferstrasse (Wasserschöpfi) (auswärts),2680570.0,1247051.0,47.36937407227268,8.505346061025707,"[47.36937407227268,8.505346061025707]",data/prepared/profiles/Z078_auswärts.csv
Z078_einwärts,Z078,Birmensdorferstrasse (Wasserschöpfi),einwärts,Z078 - Birmensdorferstrasse (Wasserschöpfi) (einwärts),2680627.0,1247048.0,47.3693401207719,8.506100089309687,"[47.3693401207719,8.506100089309687]",data/prepared/profiles/Z078_einwärts.csv
Z079_Uetlibergtunnel,Z079,A3W (A4 Uetlibergtunnel Brunau),Uetlibergtunnel,Z079 - A3W (A4 Uetlibergtunnel Brunau) (Uetlibergtunnel),2681711.03,1244591.58,47.347114922947426,8.520002347569006,"[47.347114922947426,8.520002347569006]",data/prepared/profiles/Z079_Uetlibergtunnel.csv
Z079_einwärts,Z079,A3W (A4 Uetlibergtunnel Brunau),einwärts,Z079 - A3W (A4 Uetlibergtunnel Brunau) (einwärts),2681737.76,1244573.5,47.346949007453595,8.52035275371031,"[47.346949007453595,8.52035275371031]",data/prepared/profiles/Z079_einwärts.csv
Z080_Chur,Z080,A3W (Chur Brunau),Chur,Z080 - A3W (Chur Brunau) (Chur),2681720.14,1244585.09,47.34705542613411,8.520121711850527,"[47.34705542613411,8.520121711850527]",data/prepared/profiles/Z080_Chur.csv
Z080_einwärts,Z080,A3W (Chur Brunau),einwärts,Z080 - A3W (Chur Brunau) (einwärts),2681728.49,1244579.52,47.34700429740876,8.520231187005958,"[47.34700429740876,8.520231187005958]",data/prepared/profiles/Z080_einwärts.csv
Z081_Hardbrücke,Z081,Pfingstweidstrasse (Welti Furrer Ausfahrt),Hardbrücke,Z081 - Pfingstweidstrasse (Welti Furrer Ausfahrt) (Hardbrücke),2681492.61,1249103.94,47.38772352840563,8.517933398837576,"[47.38772352840563,8.517933398837576]",data/prepared/profiles/Z081_Hardbrücke.csv
Z081_auswärts,Z081,Pfingstweidstrasse (Welti Furrer Ausfahrt),auswärts,Z081 - Pfingstweidstrasse (Welti Furrer Ausfahrt) (auswärts),2681455.2,1249140.27,47.38805488411203,8.517444608368994,"[47.38805488411203,8.517444608368994]",data/prepared/profiles/Z081_auswärts.csv
Z082_Albissriederplatz,Z082,Hardbrücke (Hardstrasse),Albissriederplatz,Z082 - Hardbrücke (Hardstrasse) (Albissriederplatz),2681286.9,1248596.51,47.38318543249688,8.515117080357289,"[47.38318543249688,8.515117080357289]",data/prepared/profiles/Z082_Albissriederplatz.csv
Z082_Bucheggplatz,Z082,Hardbrücke (Hardstrasse),Bucheggplatz,Z082 - Hardbrücke (Hardstrasse) (Bucheggplatz),2681290.57,1248593.98,47.38316222642134,8.515165216890997,"[47.38316222642134,8.515165216890997]",data/prepared/profiles/Z082_Bucheggplatz.csv
Z083_Bucheggplatz,Z083,Hardbrücke Rampen (Hohlstrasse),Bucheggplatz,Z083 - Hardbrücke Rampen (Hohlstrasse) (Bucheggplatz),2681323.95,1248627.21,47.383456957178055,8.515613255748413,"[47.383456957178055,8.515613255748413]",data/prepared/profiles/Z083_Bucheggplatz.csv
Z083_Hohlstrasse,Z083,Hardbrücke Rampen (Hohlstrasse),Hohlstrasse,Z083 - Hardbrücke Rampen (Hohlstrasse) (Hohlstrasse),2681302.84,1248632.97,47.38351136445932,8.51533477373783,"[47.38351136445932,8.51533477373783]",data/prepared/profiles/Z083_Hohlstrasse.csv
Z084_Bleicherweg,Z084,Angererstrasse Tunnelstrasse (Ulmbergtunnel),Bleicherweg,Z084 - Angererstrasse Tunnelstrasse (Ulmbergtunnel) (Bleicherweg),2682555.0,1246755.0,47.366466351300716,8.531568883645788,"[47.366466351300716,8.531568883645788]",data/prepared/profiles/Z084_Bleicherweg.csv
Z084_Sihlhölzli,Z084,Angererstrasse Tunnelstrasse (Ulmbergtunnel),Sihlhölzli,Z084 - Angererstrasse Tunnelstrasse (Ulmbergtunnel) (Sihlhölzli),2682575.0,1246766.0,47.36656277312665,8.531835657530305,"[47.36656277312665,8.531835657530305]",data/prepared/profiles/Z084_Sihlhölzli.csv
Z085_See,Z085,Alfred-Escher-Strasse (Ulmbergtunnel),See,Z085 - Alfred-Escher-Strasse (Ulmbergtunnel) (See),2682562.0,1246759.0,47.36650144802103,8.531662282054508,"[47.36650144802103,8.531662282054508]",data/prepared/profiles/Z085_See.csv
Z085_Sihlhölzli,Z085,Alfred-Escher-Strasse (Ulmbergtunnel),Sihlhölzli,Z085 - Alfred-Escher-Strasse (Ulmbergtunnel) (Sihlhölzli),2682568.0,1246765.0,47.36655465676169,8.531742812120694,"[47.36655465676169,8.531742812120694]",data/prepared/profiles/Z085_Sihlhölzli.csv
Z086_Affoltern,Z086,Binzmuehlestrasse (Seebacherstrasse),Affoltern,Z086 - Binzmuehlestrasse (Seebacherstrasse) (Affoltern),2681645.0,1252090.0,47.414559274953234,8.520496634375954,"[47.414559274953234,8.520496634375954]",data/prepared/profiles/Z086_Affoltern.csv
Z086_Oerlikon,Z086,Binzmuehlestrasse (Seebacherstrasse),Oerlikon,Z086 - Binzmuehlestrasse (Seebacherstrasse) (Oerlikon),2681650.0,1252084.0,47.41450469522589,8.520561784516536,"[47.41450469522589,8.520561784516536]",data/prepared/profiles/Z086_Oerlikon.csv
Z087_Affoltern,Z087,Wehntalerstrasse (Nordheimstrasse),Affoltern,Z087 - Wehntalerstrasse (Nordheimstrasse) (Affoltern),2682671.0,1250955.0,47.404223880928235,8.533880431162403,"[47.404223880928235,8.533880431162403]",data/prepared/profiles/Z087_Affoltern.csv
Z087_einwärts,Z087,Wehntalerstrasse (Nordheimstrasse),einwärts,Z087 - Wehntalerstrasse (Nordheimstrasse) (einwärts),2682668.0,1250941.0,47.404098351353205,8.53383810273051,"[47.404098351353205,8.53383810273051]",data/prepared/profiles/Z087_einwärts.csv
Z088_Affoltern,Z088,Regensbergstrasse (Birchstrasse),Affoltern,Z088 - Regensbergstrasse (Birchstrasse) (Affoltern),2682930.0,1251564.0,47.40966822729527,8.537424278824602,"[47.40966822729527,8.537424278824602]",data/prepared/profiles/Z088_Affoltern.csv
Z088_Oerlikon,Z088,Regensbergstrasse (Birchstrasse),Oerlikon,Z088 - Regensbergstrasse (Birchstrasse) (Oerlikon),2682940.0,1251551.0,47.40955005526877,8.537554346738862,"[47.40955005526877,8.537554346738862]",data/prepared/profiles/Z088_Oerlikon.csv
Z089_auswärts,Z089,Wallisellenstrasse (Saatlenstrasse),auswärts,Z089 - Wallisellenstrasse (Saatlenstrasse) (auswärts),2684870.0,1251725.0,47.41086896104801,8.56315583371858,"[47.41086896104801,8.56315583371858]",data/prepared/profiles/Z089_auswärts.csv
Z089_einwärts,Z089,Wallisellenstrasse (Saatlenstrasse),einwärts,Z089 - Wallisellenstrasse (Saatlenstrasse) (einwärts),2684856.0,1251730.0,47.410915731484046,8.56297130768755,"[47.410915731484046,8.56297130768755]",data/prepared/profiles/Z089_einwärts.csv
Z090_auswärts,Z090,Winterthurerstrasse (Luchswiesenstrasse),auswärts,Z090 - Winterthurerstrasse (Luchswiesenstrasse) (auswärts),2686466.0,1251268.0,47.40655142737108,8.584211530000251,"[47.40655142737108,8.584211530000251]",data/prepared/profiles/Z090_auswärts.csv
Z090_einwärts,Z090,Winterthurerstrasse (Luchswiesenstrasse),einwärts,Z090 - Winterthurerstrasse (Luchswiesenstrasse) (einwärts),2686453.0,1251269.0,47.40656212739204,8.584039511034177,"[47.40656212739204,8.584039511034177]",data/prepared/profiles/Z090_einwärts.csv
Z091_Talstrasse,Z091,Dreikönigstrasse (Genferstrasse),Talstrasse,Z091 - Dreikönigstrasse (Genferstrasse) (Talstrasse),2682703.0,1246710.0,47.3660430921639,8.533519686016596,"[47.3660430921639,8.533519686016596]",data/prepared/profiles/Z091_Talstrasse.csv
Z092_auswärts,Z092,Am Wasser (Hardeggstrasse),auswärts,Z092 - Am Wasser (Hardeggstrasse) (auswärts),2680353.27,1250146.37,47.39723844855568,8.50303281319898,"[47.39723844855568,8.50303281319898]",data/prepared/profiles/Z092_auswärts.csv
Z092_einwärts,Z092,Am Wasser (Hardeggstrasse),einwärts,Z092 - Am Wasser (Hardeggstrasse) (einwärts),2680351.25,1250143.93,47.397216751165004,8.50300561996929,"[47.397216751165004,8.50300561996929]",data/prepared/profiles/Z092_einwärts.csv
Z093_auswärts,Z093,Hardturmstrasse (Bernoullihäuser),auswärts,Z093 - Hardturmstrasse (Bernoullihäuser) (auswärts),2680756.38,1249768.58,47.39379154655607,8.508303780652897,"[47.39379154655607,8.508303780652897]",data/prepared/profiles/Z093_auswärts.csv
Z093_einwärts,Z093,Hardturmstrasse (Bernoullihäuser),einwärts,Z093 - Hardturmstrasse (Bernoullihäuser) (einwärts),2680804.49,1249763.88,47.39374337783941,8.508940105690792,"[47.39374337783941,8.508940105690792]",data/prepared/profiles/Z093_einwärts.csv
Z095_Oerlikon,Z095,Schwamendingerstrasse (Dörflistrasse),Oerlikon,Z095 - Schwamendingerstrasse (Dörflistrasse) (Oerlikon),2683962.29,1251255.28,47.40676101592693,8.551042032583728,"[47.40676101592693,8.551042032583728]",data/prepared/profiles/Z095_Oerlikon.csv
Z095_Schwamendingen,Z095,Schwamendingerstrasse (Dörflistrasse),Schwamendingen,Z095 - Schwamendingerstrasse (Dörflistrasse) (Schwamendingen),2683960.76,1251252.12,47.40673279229068,8.551021170849818,"[47.40673279229068,8.551021170849818]",data/prepared/profiles/Z095_Schwamendingen.csv
Z096_auswärts,Z096,Katzenschwanzstrasse (Witikonerstrasse),auswärts,Z096 - Katzenschwanzstrasse (Witikonerstrasse) (auswärts),2687489.57,1246167.45,47.360545714489575,8.596773509501578,"[47.360545714489575,8.596773509501578]",data/prepared/profiles/Z096_auswärts.csv
Z096_einwärts,Z096,Katzenschwanzstrasse (Witikonerstrasse),einwärts,Z096 - Katzenschwanzstrasse (Witikonerstrasse) (einwärts),2687484.89,1246164.33,47.360518276582134,8.596710957238347,"[47.360518276582134,8.596710957238347]",data/prepared/profiles/Z096_einwärts.csv
Z097_Bucheggplatz,Z097,Hofwiesenstrasse (Brunnenhofweg),Bucheggplatz,Z097 - Hofwiesenstrasse (Brunnenhofweg) (Bucheggplatz),2682704.5,1250615.65,47.40116779828503,8.534261426307614,"[47.40116779828503,8.534261426307614]",data/prepared/profiles/Z097_Bucheggplatz.csv
Z097_Oerlikon,Z097,Hofwiesenstrasse (Brunnenhofweg),Oerlikon,Z097 - Hofwiesenstrasse (Brunnenhofweg) (Oerlikon),2682722.32,1250622.32,47.40122554565332,8.534498701871692,"[47.40122554565332,8.534498701871692]",data/prepared/profiles/Z097_Oerlikon.csv
Z098_Letzigrund,Z098,Letzigraben (Hubertus),Letzigrund,Z098 - Letzigraben (Hubertus) (Letzigrund),2680065.92,1247982.342,47.37781147351969,8.498839600449452,"[47.37781147351969,8.498839600449452]",data/prepared/profiles/Z098_Letzigrund.csv
Z098_auswärts,Z098,Letzigraben (Hubertus),auswärts,Z098 - Letzigraben (Hubertus) (auswärts),2680054.761,1247971.654,47.37771670763339,8.498689941808433,"[47.37771670763339,8.498689941808433]",data/prepared/profiles/Z098_auswärts.csv
Z099_auswärts,Z099,Albisriederstrasse (Freilagerstrasse),auswärts,Z099 - Albisriederstrasse (Freilagerstrasse) (auswärts),2679605.908,1247992.186,47.37795574107705,8.49275071308092,"[47.37795574107705,8.49275071308092]",data/prepared/profiles/Z099_auswärts.csv
Z099_einwärts,Z099,Albisriederstrasse (Freilagerstrasse),einwärts,Z099 - Albisriederstrasse (Freilagerstrasse) (einwärts),2679611.727,1247985.555,47.3778954025705,8.492826578362257,"[47.3778954025705,8.492826578362257]",data/prepared/profiles/Z099_einwärts.csv
Z100_Albisriederstrasse,Z100,Rautistrasse (Luggwegstrasse),Albisriederstrasse,Z100 - Rautistrasse (Luggwegstrasse) (Albisriederstrasse),2679274.175,1248454.831,47.38215650348418,8.488440446198242,"[47.38215650348418,8.488440446198242]",data/prepared/profiles/Z100_Albisriederstrasse.csv
Z100_Altstetter-_Luggwegstrasse,Z100,Rautistrasse (Luggwegstrasse),Altstetter-/Luggwegstrasse,Z100 - Rautistrasse (Luggwegstrasse) (Altstetter-/Luggwegstrasse),2679266.719,1248465.663,47.382254817375326,8.48834363803874,"[47.382254817375326,8.48834363803874]",data/prepared/profiles/Z100_Altstetter-_Luggwegstrasse.csv
